ID|CITY|COUN|SUBJ|SEX|AGE|RELI|PRAC|FOCC|MOCC|FIEL|EMOT|WHEN|LONG|INTS|ERGO|TROPHO|TEMPER|EXPRES|MOVE|EXP1|EXP2|EXP10|PARAL|CON|EXPC|PLEA|PLAN|FAIR|CAUS|COPING|MORL|SELF|RELA|VERBAL|NEUTRO|Field1|Field3|Field2|MYKEY|SIT|STATE|
261024|1|26|24|2|22|4|1|9|1|1|4|4|4|4|0|0|1|1|0|0|1|0|0|2|1|3|3|3|4|1|0|0|3|1|1|sadness|4|4|2610244|When my elder sister died.|1|
261024|1|26|24|2|22|4|1|9|1|1|5|2|4|3|1|0|0|0|0|0|0|0|0|3|1|3|3|3|2|5|1|3|3|0|0|disgust|4|3|2610245|My husband falls ill and does not follow the doctor's advice on á the treatment or the diet control.|1|
261024|1|26|24|2|22|4|1|9|1|1|6|1|4|3|1|0|0|0|1|0|0|0|1|2|3|3|3|1|1|1|1|1|2|0|0|shame|4|3|2610246|Every time I do not write something well in English.|1|
261024|1|26|24|2|22|4|1|9|1|1|7|2|4|4|0|1|0|0|1|0|0|0|0|3|2|3|3|1|1|5|2|1|1|0|1|guilt|4|4|2610247|When I could neither measure up to the expectations of the teacher á nor to my own expectations in one of the assignments.|1|
261025|1|26|25|2|22|4|1|7|1|1|1|3|4|4|0|0|1|1|0|1|0|0|0|1|3|1|1|1|2|0|1|3|2|3|0|joy|4|4|2610251|The day I got married was the happiest day of my life.  Both of á us felt that we were right for each other in every way and we had á no doubts about our compatibility right from the day we got á engaged.|1|
261025|1|26|25|2|22|4|1|7|1|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|fear|0|0|2610252|[ No response.]|1|
261025|1|26|25|2|22|4|1|7|1|1|3|2|3|2|0|0|0|1|1|0|0|0|0|1|1|2|2|1|3|3|1|2|2|1|0|anger|3|2|2610253|One morning I was standing at the bus-stop and the bus passed by á without stopping, even though there were only 8-10 passengers á inside.  I felt angry at the rude behaviour of the bus driver and  á conductor.|1|
261025|1|26|25|2|22|4|1|7|1|1|4|4|4|3|1|1|1|2|0|0|1|0|0|2|1|3|0|1|4|3|1|2|2|0|2|sadness|4|3|2610254|At the death of my friend's father and especially as this á happened ten days before her wedding.|1|
261025|1|26|25|2|22|4|1|7|1|1|5|3|4|4|0|0|0|1|0|0|0|0|1|2|2|3|3|1|3|5|1|2|1|1|0|disgust|4|4|2610255|I was disgusted at the existing red-tape in the government á offices.  I accquired my passport three months after having applied for á it and I had to go back five times to them to correct a minor á error.|1|
261025|1|26|25|2|22|4|1|7|1|1|6|3|4|2|1|2|0|1|1|0|1|0|0|2|2|3|3|1|1|4|1|1|2|0|3|shame|4|2|2610256|When I could not pass my exams with good marks.  My wedding was á to take place 15 days after the exams and I tried to convince á myself that this was the reason for my not having done well.   á However, I thought that had I really put my mind to doing well at á the exams I would have done well.|1|
261025|1|26|25|2|22|4|1|7|1|1|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|guilt|0|0|2610257|[ No response.]|1|
261026|1|26|26|2|26|4|2|2|1|1|1|3|3|3|1|0|1|1|0|1|0|0|0|2|1|1|1|1|0|4|1|3|2|0|0|joy|3|3|2610261|When I succeeded in achieving a scholarship for which I had á strived hard during a period of financial, personal and physical á stress.|1|
261026|1|26|26|2|26|4|2|2|1|1|2|1|3|2|0|1|0|0|0|0|0|0|0|3|1|0|2|2|2|5|1|3|3|0|1|fear|3|2|2610262|When I had to travel alone, unescorted for the first time.     It á was an over-night journey by train to a distant place.|1|
261026|1|26|26|2|26|4|2|2|1|1|3|2|4|3|0|0|0|1|0|0|1|0|0|3|1|3|0|3|2|1|0|0|1|0|1|anger|4|3|2610263|I was not given a chance to explain to my close relatives as to á why I could not go to visit them when they were ill.  When I did á go, they thought that I had been selfish and irresponsible duringá their illness.|1|
261026|1|26|26|2|26|4|2|2|1|1|4|2|4|3|0|0|0|0|1|0|0|0|0|2|1|3|3|3|3|1|3|1|1|0|0|sadness|4|3|2610264|I put in two years of hard work and it was neither looked at nor á appreciated.|1|
261026|1|26|26|2|26|4|2|2|1|1|5|2|4|2|0|1|0|1|0|0|1|0|0|3|1|3|3|3|2|4|3|2|1|0|2|disgust|4|2|2610265|Despite my being affectionate, sincere, and helpful to close  á relatives of mine; they turned around and accused me of being á inconsiderate in my relationship with them.|1|
261026|1|26|26|2|26|4|2|2|1|1|6|4|3|2|0|1|0|0|1|0|0|0|0|3|2|3|2|2|2|5|2|3|3|0|1|shame|3|2|2610266|The first time that I had to go up on the stage to give a speech.|1|
261026|1|26|26|2|26|4|2|2|1|1|7|3|4|3|0|0|0|0|1|0|0|0|0|3|2|3|3|1|0|1|1|0|2|0|0|guilt|4|3|2610267|I could not take care of my mother when she was admitted to a hospital  á for surgery, I continued my studies as I could not get leave.|1|
261027|1|26|27|2|25|4|2|7|7|1|1|2|3|3|1|0|1|3|1|1|0|0|1|1|3|1|1|1|1|4|1|3|2|3|0|joy|3|3|2610271|[ I feel a sense of joy whenever I complete a piece of writing á which is part of my work.  Intense reading also brings me joy.  I á also feel happy when I reminiscent about them.]|1|
261027|1|26|27|2|25|4|2|7|7|1|2|1|1|1|3|0|0|1|1|0|0|0|0|3|3|3|0|0|1|5|1|3|0|0|0|fear|1|1|2610272|I was coming home from a relative's place and it was about á 9.30/10 P.M.  I felt slightly apprehensive when I got off the bus á and started walking towards my place.  I was confident that á nothing would happen to me, yet there was this slight feeling of á fear.|1|
261027|1|26|27|2|25|4|2|7|7|1|3|1|4|2|2|0|0|3|0|0|0|0|1|1|2|3|3|3|3|5|3|3|2|3|0|anger|4|2|2610273|Uncleaniness at my work place.  The place is generally not very á clean, but when it reaches a point, I get angry at the person á who is supposed to clean the place and the people who are á supposed to supervise him.|1|
261027|1|26|27|2|25|4|2|7|7|1|4|2|3|2|1|1|0|2|0|0|0|0|0|2|3|3|2|0|0|4|0|0|2|2|1|sadness|3|2|2610274|Three weeks ago a friend of mine bid me good-bye before going á abroad.  I felt happy for her as she was achieving something by á making the trip, but I also felt sad as I would not be seeing her á for a long time.|1|
261027|1|26|27|2|25|4|2|7|7|1|5|1|4|3|0|0|0|3|1|0|0|0|1|1|1|3|3|3|3|5|3|3|2|2|0|disgust|4|3|2610275|When we complained about the uncleanliness of the work place, the á authorities agreed to have the place cleaned.  Even after 2-3 á days nothing had been done.  I felt disgusted at the whole á situation.|1|
261027|1|26|27|2|25|4|2|7|7|1|6|1|1|2|1|0|2|2|0|0|0|0|1|1|2|1|2|0|1|5|2|0|2|2|0|shame|1|2|2610276|I got into a tight pair of trousers and examined myself in the á mirror.  My back looked unpresentable and I felt ashamed at my á wanting to wear those clothes that day.  I quickly changed into á another dress.|1|
261027|1|26|27|2|25|4|2|7|7|1|7|1|3|2|1|0|2|2|1|0|0|0|0|1|2|3|3|0|1|5|2|1|2|2|0|guilt|3|2|2610277|When I do not put in the needed amount of hours of work or study á for the day, I feel guilty and try to make up for the lost á time.|1|
261028|1|26|28|1|22|4|1|7|1|1|1|3|4|3|0|0|1|1|0|1|0|0|1|2|2|1|1|2|3|3|0|3|2|0|0|joy|4|3|2610281|When I got the scholarship I was very happy as the finacial á burden of the family was reduced.|1|
261028|1|26|28|1|22|4|1|7|1|1|2|4|4|3|1|0|0|0|1|0|0|0|0|3|1|3|3|3|2|3|3|1|1|1|0|fear|4|3|2610282|I experienced fear when I was not prepared for the final year á degree exams.|1|
261028|1|26|28|1|22|4|1|7|1|1|3|1|4|3|0|0|2|1|0|0|0|0|1|2|1|3|3|3|1|5|0|1|1|0|0|anger|4|3|2610283|When the others did not do their bit of work on a group á assignment task, and I had to do all the work.|1|
261028|1|26|28|1|22|4|1|7|1|1|4|3|4|3|0|1|0|0|1|0|0|0|0|3|2|3|2|1|1|3|0|2|0|2|1|sadness|4|3|2610284|After having been ill, when I was coming back to the hostel, I á felt very sad leaving home.|1|
261028|1|26|28|1|22|4|1|7|1|1|5|3|4|3|0|0|0|0|0|0|0|1|0|1|1|3|0|3|3|1|0|0|0|3|0|disgust|4|3|2610285|When my friend got very low marks in field work even though he á had worked throughout the year, I had this feeling.|1|
261028|1|26|28|1|22|4|1|7|1|1|6|3|4|3|1|0|0|0|0|0|0|0|0|3|1|3|0|1|1|5|0|1|3|0|0|shame|4|3|2610286|I felt ashamed when I fought with my mother on some issue, and á caused her trouble.|1|
261028|1|26|28|1|22|4|1|7|1|1|7|1|4|3|0|0|0|1|0|0|0|0|0|2|1|3|3|1|1|2|0|1|2|1|0|guilt|4|3|2610287|I had enough time to do my assignment, and I did not do it well.  á When the lecturer scolded me, I had this feeling.|1|
261029|1|26|29|1|22|1|1|5|1|1|1|3|1|2|0|0|1|0|0|0|0|0|0|2|2|2|1|0|1|4|0|3|3|0|0|joy|1|2|2610291|When I was selected at TISS X.|1|
261029|1|26|29|1|22|1|1|5|1|1|2|2|1|2|1|0|0|0|1|0|0|0|0|2|1|3|0|0|0|3|0|1|0|0|0|fear|1|2|2610292|When I almost walked on a snake.|1|
261029|1|26|29|1|22|1|1|5|1|1|3|2|1|2|0|0|2|0|0|0|0|0|0|1|1|3|3|3|4|5|2|2|2|3|0|anger|1|2|2610293|When I was insulted by a man.|1|
261029|1|26|29|1|22|1|1|5|1|1|4|2|2|2|0|0|0|1|0|0|0|0|0|1|3|3|2|1|0|4|0|2|2|2|0|sadness|2|2|2610294|When my mother left for Kenya.|1|
261029|1|26|29|1|22|1|1|5|1|1|5|2|1|2|0|0|0|1|0|0|0|0|0|1|1|3|2|2|2|5|3|2|0|1|0|disgust|1|2|2610295|[ When I see that the toilet is unclean.]|1|
261029|1|26|29|1|22|1|1|5|1|1|6|2|1|2|1|0|0|1|0|0|0|0|0|2|1|2|0|0|4|4|0|2|0|1|0|shame|1|2|2610296|When my co-resident opened the bathroom door while I was bathing á inside.|1|
261029|1|26|29|1|22|1|1|5|1|1|7|2|1|2|0|0|0|1|0|0|0|0|0|2|2|3|2|1|1|5|3|1|2|1|0|guilt|1|2|2610297|When I could not complete my assignment on time.|1|
261030|1|26|30|2|26|4|1|9|0|1|1|4|3|0|1|0|0|0|0|0|0|0|0|1|1|1|2|0|3|0|1|3|2|0|0|joy|3|0|2610301|At the pre-university, I was appreciated as an examplary á student by our pricipal.  This is something which made me feel á very happy.|1|
261030|1|26|30|2|26|4|1|9|0|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|fear|0|0|2610302|[ No response.]|1|
261030|1|26|30|2|26|4|1|9|0|1|3|0|0|0|0|1|0|1|0|0|0|0|0|1|2|3|3|3|4|5|2|1|0|0|1|anger|0|0|2610303|When I was blamed for some of my attributes which are very often á misunderstood, especially when one is very frank.|1|
261030|1|26|30|2|26|4|1|9|0|1|4|4|4|4|1|0|1|1|0|0|1|0|0|1|1|3|3|3|4|1|1|0|0|2|1|sadness|4|4|2610304|When my sister lost her only son, who was sixteen years old.  I á felt very bad about it as this was the first death in my family á and then I learned slowly to understand to life.|1|
261030|1|26|30|2|26|4|1|9|0|1|5|4|4|4|0|0|2|0|0|0|0|0|0|1|3|3|2|3|3|3|3|2|2|0|0|disgust|4|4|2610305|When I was in a Christian institution, sometimes the nuns would á send back the people who came to visit us when it was not the á visiting hours.  This disgusted me.|1|
261030|1|26|30|2|26|4|1|9|0|1|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|shame|0|0|2610306|[ No response.]|1|
261030|1|26|30|2|26|4|1|9|0|1|7|3|4|4|0|1|0|0|0|0|0|0|0|1|2|3|3|2|2|5|2|2|2|0|1|guilt|4|4|2610307|Once I was not able to give a relative, who was in a critical á period, a helping hand.  Whenever I think about it I feel guilty  á for letting down the person who trusted me to give him a helping á hand.|1|
261031|1|26|31|2|26|4|1|2|1|1|1|3|3|2|0|1|0|1|0|0|0|0|0|2|1|1|1|1|4|3|0|3|0|2|1|joy|3|2|2610311|The day I got a letter from the U.G.C informing me that I had á been awarded the junior research fellowship.|1|
261031|1|26|31|2|26|4|1|2|1|1|2|3|2|2|1|0|0|0|0|0|0|0|0|3|0|3|1|1|3|4|0|0|2|0|0|fear|2|2|2610312|When I was working in Delhi, I had gone alone to see the hostel á where I would be residing.|1|
261031|1|26|31|2|26|4|1|2|1|1|3|3|4|3|2|0|0|3|1|0|0|0|1|3|3|3|3|3|2|1|0|0|0|0|0|anger|4|3|2610313|When a relative, who had come to our place, created untidyness á and dirtyness.|1|
261031|1|26|31|2|26|4|1|2|1|1|4|3|4|4|1|1|0|2|1|0|1|0|1|3|3|3|0|1|4|1|1|1|0|1|2|sadness|4|4|2610314|When I had to leave home to go to some other place to study.|1|
261031|1|26|31|2|26|4|1|2|1|1|5|4|3|4|2|0|0|1|1|0|0|0|1|2|2|3|2|1|2|5|3|0|2|2|0|disgust|3|4|2610315|When I went to visit a relative and saw how messy and dirty his á place was, in the absence of his wife.|1|
261031|1|26|31|2|26|4|1|2|1|1|6|2|3|3|1|0|0|1|1|0|1|0|1|3|3|3|0|0|0|1|1|0|2|1|1|shame|3|3|2610316|When I broke-down while seeing off my friend.|1|
261031|1|26|31|2|26|4|1|2|1|1|7|1|3|2|0|0|0|0|0|0|0|0|0|2|0|3|3|0|1|5|3|1|2|0|0|guilt|3|2|2610317|[ The day I have not worked (academic) hard enough.]|1|
261032|1|26|32|1|24|4|1|7|7|1|1|4|4|2|0|0|1|1|0|1|0|0|0|1|3|1|1|1|1|4|1|3|3|0|0|joy|4|2|2610321|[ When I have achieved what I wanted to achieve, I feel the above á stated emotion. Also when I am sucessful.]|1|
261032|1|26|32|1|24|4|1|7|7|1|2|4|1|3|1|0|0|0|0|0|0|0|0|1|1|3|2|0|4|5|0|0|2|1|0|fear|1|3|2610322|Once when I was walking alone at mid-night, I happened to put my á foot on a frog, as it felt smooth I thought that it was a snake  á and I felt afraid. á á |1|
261032|1|26|32|1|24|4|1|7|7|1|3|3|2|2|0|0|2|0|0|0|0|0|0|2|1|3|3|1|2|5|2|2|2|0|0|anger|2|2|2610323|My friend and I were to attend a very important meeting and he á had promised to come and pick me up.  But he did not turn up and á I felt very angry at him.|1|
261032|1|26|32|1|24|4|1|7|7|1|4|3|3|3|0|0|0|0|0|0|0|0|0|2|1|3|3|3|3|5|1|1|2|0|0|sadness|3|3|2610324|I was really hoping that I would pass the examination, but I á failed and so I felt very sad.|1|
261032|1|26|32|1|24|4|1|7|7|1|5|3|1|1|0|0|0|0|0|0|0|0|0|1|2|2|2|2|2|4|2|2|0|0|0|disgust|1|1|2610325|[ I feel disgusted at people who talk negatively about a person á without knowing the person well.]|1|
261032|1|26|32|1|24|4|1|7|7|1|6|4|3|2|0|0|0|0|0|0|0|0|0|2|1|3|0|2|0|5|2|1|2|0|0|shame|3|2|2610326|[ I have felt shame but am unable to remember any particular á incident.]|1|
261032|1|26|32|1|24|4|1|7|7|1|7|4|2|2|0|0|0|0|0|0|0|0|0|2|1|3|2|1|2|5|2|1|2|0|0|guilt|2|2|2610327|[ Whenever I do something prohibited or wrong I feel guilty.]|1|
261033|1|26|33|2|33|4|0|7|1|1|1|4|4|4|0|0|1|1|0|1|0|0|0|1|3|1|1|1|4|0|1|3|3|1|0|joy|4|4|2610331|When I stood first in the B.A exams.  Earlier I had heard of á these boys and girls who were toppers, but when I first heard of á me having topped I could not believe it.|1|
261033|1|26|33|2|33|4|0|7|1|1|2|4|4|4|1|0|0|1|0|0|1|0|0|1|1|3|0|0|1|5|2|1|2|0|1|fear|4|4|2610332|When my son fell off the cot at the age of 5 months, I became á very nervous and thought that it would cause defects in his head.  |1|
261033|1|26|33|2|33|4|0|7|1|1|3|3|4|4|0|0|0|0|0|0|0|0|0|3|1|3|3|3|2|1|3|0|1|0|0|anger|4|4|2610333|I was very angry one day when my husband ignored me and slept      á on a separate bed.  He had no reasons to doubt me or to neglect á me and I had never imagined that he could do such a thing.|1|
261033|1|26|33|2|33|4|0|7|1|1|4|4|4|4|0|0|1|1|0|0|1|0|1|2|1|3|0|0|4|1|0|0|0|0|1|sadness|4|4|2610334|When I heard the news of the death of my father.  It was in the á evening and I was alone all night in my room trying to remember á the face of my father.|1|
261033|1|26|33|2|33|4|0|7|1|1|5|4|4|4|1|0|0|0|1|0|0|0|0|3|1|3|0|3|2|5|3|1|1|0|0|disgust|4|4|2610335|One day my colleague misbehaved with me.  I felt disgusted and á thought to myself that he could only do this because I was a á woman.|1|
261033|1|26|33|2|33|4|0|7|1|1|6|4|4|4|0|0|0|1|0|0|0|0|0|3|1|3|3|3|2|2|3|1|1|0|0|shame|4|4|2610336|One day I addressed my husband in an abusive manner in front of á his friends.  Later on I realized this myself and felt ashamed of á myself.|1|
261033|1|26|33|2|33|4|0|7|1|1|7|4|4|4|1|0|0|1|0|0|1|0|0|3|1|3|3|3|2|1|0|1|1|0|1|guilt|4|4|2610337|My mother misunderstood me and prevented me from doing something. á  In return I did not talk to her for a few days, only later on I á realized that what she had done had been for my good.|1|
261034|1|26|34|2|21|4|1|2|1|1|1|4|3|4|1|0|0|1|0|1|0|0|0|1|2|1|1|1|1|1|1|3|2|1|0|joy|3|4|2610341|When the results of the part I exams came out I felt tremendous á joy in my heart.  The results came out after a long period of á worry and anxiety, so it gave me endless relief and joy.|1|
261034|1|26|34|2|21|4|1|2|1|1|2|3|1|4|0|0|1|1|0|0|0|0|0|2|3|3|2|2|1|2|1|0|0|0|0|fear|1|4|2610342|I felt afraid just before receiving the question paper of the á part II exam.|1|
261034|1|26|34|2|21|4|1|2|1|1|3|4|4|3|0|0|0|0|0|0|0|0|0|2|1|3|3|3|3|2|3|3|1|0|0|anger|4|3|2610343|I remember that when I was in school I saw a case of partiality - á one of the teachers gave private coaching classes to some girls á and she would give these girls extra attention in class and would á ignore the others.|1|
261034|1|26|34|2|21|4|1|2|1|1|4|4|4|3|0|1|0|1|0|0|1|0|0|2|3|3|0|0|4|5|0|3|3|0|2|sadness|4|3|2610344|On the last day of my school life I was very sad, specially on á the farewell party day.  I felt sad to leave behind my beloved á teachers and friends.|1|
261034|1|26|34|2|21|4|1|2|1|1|5|2|4|2|0|0|0|0|0|0|0|0|0|1|1|3|2|3|3|4|3|0|0|1|0|disgust|4|2|2610345|I was most disgusted when I had to make a nagging three day á journey recently from Calcutta to Bombay.  It was very boring and á tiring.|1|
261034|1|26|34|2|21|4|1|2|1|1|6|4|3|2|0|0|0|1|0|0|0|0|0|2|1|3|0|3|1|2|3|1|2|1|0|shame|3|2|2610346|I remember that once, a friend did not co-operate with me due to á some unavoidable reasons.  Unaware of this I treated her unjustly á till I realized everything, and then I felt ashamad of my deeds. |1|
261034|1|26|34|2|21|4|1|2|1|1|7|3|4|4|0|1|0|1|0|0|0|0|0|3|2|3|1|3|1|2|3|0|0|0|1|guilt|4|4|2610347|I did badly in one of the vital exams, despite getting proper á guidance from my parents.  I felt guilty of improper use of the á chances provided to me. |1|
261035|1|26|35|1|25|4|2|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|joy|0|0|2610351|[ I can not recall one.]|1|
261035|1|26|35|1|25|4|2|0|0|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|fear|0|0|2610352|[ I do not recall one here either.]|1|
261035|1|26|35|1|25|4|2|0|0|1|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|anger|0|0|2610353|[ This emotion has never been an intense one, that makes it á difficult to recall it.]|1|
261035|1|26|35|1|25|4|2|0|0|1|4|1|4|2|0|1|0|1|0|0|0|0|0|0|1|3|3|3|2|1|3|1|1|0|1|sadness|4|2|2610354|When my honest intentions were marred by another's jealousy.|1|
261035|1|26|35|1|25|4|2|0|0|1|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|disgust|0|0|2610355|[ The previous incident holds good here also.]|1|
261035|1|26|35|1|25|4|2|0|0|1|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|shame|0|0|2610356|[ ....has not really happened.]|1|
261035|1|26|35|1|25|4|2|0|0|1|7|4|4|3|0|1|0|1|0|0|1|0|0|3|1|2|2|2|2|4|3|0|2|0|2|guilt|4|3|2610357|When an event took place in another's life and which I thought I á could have avoided.|1|
261036|1|26|36|2|22|4|1|9|1|1|1|4|4|4|0|0|1|1|0|1|0|0|0|2|1|1|1|0|1|5|0|3|2|0|0|joy|4|4|2610361|The day I was happiest was the day when I received a phone call á from Eve's Weekly to inform me that I had won the first prize of á the All India Essay competition.  I had won this prize when I was á an under-graduate when even post graduates had participated.  I á had been judged by eminent judges and political scientists.|1|
261036|1|26|36|2|22|4|1|9|1|1|2|4|4|4|3|0|1|2|0|0|0|0|0|3|2|3|1|3|1|2|1|3|3|1|0|fear|4|4|2610362|Fear is an emotion that I experience very often.  Naturally this á is during exams and subsequently while waiting for the results.  á However there is one occassion when I was paralyzed with fear.  á This was when I was doing my M.A.-I, and we had a series of student á lectures.  I was one of the participants and my lecture happened á to be the opening lecture.  I had been confident all morning, about á twenty minutes before the lecture, my confidence started failing á me.  I felt my heart go cold, my lips go dry and I was really á paralyzed.  This incident of fear is still fresh.|1|
261036|1|26|36|2|22|4|1|9|1|1|3|4|4|3|2|1|0|1|0|0|1|0|0|2|1|3|3|3|2|3|3|1|2|1|2|anger|4|3|2610363|I experience this emotion quite often but the day I was most á angry was the day I got pulled up for something I had not done.  á It happened during my school days, I had not spoken a word in á class but the monitor had written my name on the board.  So I á had a remark in my callender which I had to get signed by my á parents.  This remark resulted in me being spanked.|1|
261036|1|26|36|2|22|4|1|9|1|1|4|4|4|3|3|1|0|1|0|0|1|0|0|2|1|3|3|3|2|1|2|1|2|0|2|sadness|4|3|2610364|I have once been very sad and lonely.  This was when I was trying á to organize a play as a student (15 years).  Instead of á materializing, it fizzled out.  The worst thing was that the play á fell apart completely and I found myself weeping uncontrollably.  á Now when I think of it, I laugh it off; but at that time it was á intense.|1|
261036|1|26|36|2|22|4|1|9|1|1|5|3|4|4|2|0|1|0|0|0|0|0|0|3|1|3|2|1|3|3|3|1|0|2|0|disgust|4|4|2610365|This is an incident that many of us witness in our everyday life á in a city like Bombay.  One day I was travelling by bus, three á men dragged two fellows out of the bus.  Once outside they were á beaten into pulp.  These two fellows, who got beaten, were pick-pockets á and they were being beaten by all and sundry.  I thought to á myself -\what is life?\".  It is one hell of a place where á|everyone is after someone else.  One waits to cut the throat of á|the other one just for a living, (money).  When I think about á|such things - the purpose of life, etc, I feel very disgusted and á|dejected."|1|
261036|1|26|36|2|22|4|1|9|1|1|6|3|4|4|2|0|0|1|0|0|0|0|0|3|1|3|0|1|1|1|2|1|2|1|0|shame|4|4|2610366|This is an event I will never forget.  I am considered a good á mimic.  This particular day we were waiting for a professor á to take her class.  This  professor had a peculiar accent and a á very horrible way of lecturing and to top it all we had this á class at the fag end of the day.  So this particular day I got á into my element and started imitating the professor, and the á professor entered the class right in the middle of it .  I was á unaware of her presence, some of my friends tried to warn me but á it was of no avail as I was too engrossed in mimicing.  Then I á suddenly noticed the silence and turned around to see her á entering the class.  I do not know till today if she actually saw á what I had been doing or she had completely ignored it.  Through  á out that lecture I died of shame.  All the more shameful was the á fact that she gave me a character certificate. |1|
261036|1|26|36|2|22|4|1|9|1|1|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|guilt|0|0|2610367|[ No response.]|1|
261037|1|26|37|2|26|4|1|7|1|1|1|4|4|4|3|1|2|3|1|1|1|0|1|1|3|1|1|1|2|0|0|3|3|1|2|joy|4|4|2610371|This happened when it was finally confirmed that I had stood á first in the university for the M.A exams.  A few days before the á official results were declared a clerk had brought the results á unofficially.  So I had been expecting the results but the á confirmation allowed me to legitimately feel happy at my á success. á |1|
261037|1|26|37|2|26|4|1|7|1|1|2|4|4|4|4|2|2|1|1|0|0|0|0|3|1|3|3|3|3|2|3|1|1|1|2|fear|4|4|2610372|This was when I was being followed home every day from the campus, á by a stranger.  He would follow me to the campus and then sit á outside my class.  If I was not there he would ask my friends as á to where I was.  He was a dark, ominous looking person and I was á terrified of him as I did not know his intentions.  I reported á him to the security officer, who turned him over to the police.  á I was even more petrified then.|1|
261037|1|26|37|2|26|4|1|7|1|1|3|4|3|3|4|0|2|3|0|0|0|1|3|2|1|3|0|3|3|5|2|3|2|3|0|anger|3|3|2610373|A new gas connection was to be installed and the mechanic who came á to do it was very rude to my mother and me.  I rushed to thhe á dealer with my mother and had a fight with the dealer as he á seemed to be unreasonable and was taking the mechanic's side.  á Ultimately the matter was resolved after my father went and spoke á to him.  The mechanic was asked to apologize.|1|
261037|1|26|37|2|26|4|1|7|1|1|4|4|4|4|4|1|2|4|1|0|1|0|0|3|2|3|3|3|4|1|0|1|2|0|2|sadness|4|4|2610374|The day I was to receive my gold-medal for the M.A, my á grandmother, who I loved very much, died after an illness.  She  á died a few hours before the convocation.  While I was á attending the convocation I had to control my grief as she would á not have liked me to miss it.  It was a day she had been waiting á for, but did not get to see. |1|
261037|1|26|37|2|26|4|1|7|1|1|5|3|3|3|3|0|2|2|1|0|0|0|1|2|2|3|2|3|2|3|2|2|1|2|0|disgust|3|3|2610375|We had come back from a programme and we were all (three girls)    á staying over at another girls placce.  One of them started á passing very nasty and outright bitchy remarks at me.  It was á brought on by a male colleague's compliments to me, this girl was á herself interested in this guy.  Bitchiness and catty remarks á made by women never fail to disgust me.  I can particularly á remember this incident as she knew that I had not encouraged the  á guy.|1|
261037|1|26|37|2|26|4|1|7|1|1|6|4|4|3|1|1|2|0|1|0|0|0|0|3|2|3|2|2|1|2|2|1|1|0|1|shame|4|3|2610376|I was learning judo and my instructor wanted me to assist him in á teaching girls judo at a suburban college.  I was just a beginer, á and he made me a green belt so that I would be able to command á respect.  This was against my principles, and yet I allowed myself á to listen to him.  I gave it up soon after, however I felt very á ashamed at not sticking to my principles and at not having put my á foot down earlier.|1|
261037|1|26|37|2|26|4|1|7|1|1|7|2|4|4|4|1|2|4|1|0|1|0|3|1|1|3|3|3|1|1|0|1|2|3|2|guilt|4|4|2610377|I was coming back home with my mother when the purse I was á carrying got stolen.  It was done so swifty that I did not á realize what had happened till much later.  A lot of money and the á keys of the house were lost.  I was guilt ridden at my á carelessness.  I felt terrible as I do not normally loose things á and this was quite important, especially the keys.á |1|
261038|1|26|38|1|23|4|1|7|1|1|1|3|4|3|1|0|0|0|0|0|0|0|0|2|2|1|1|1|0|4|2|3|3|0|0|joy|4|3|2610381|Inter-national sports events won by my favourite national team or á player brings me joy, e.g when India won the World cup cricket á match.|1|
261038|1|26|38|1|23|4|1|7|1|1|2|4|1|2|0|0|0|0|0|0|0|0|0|2|2|1|1|1|4|4|1|3|3|0|0|fear|1|2|2610382|When I had gone to a school picnic and was left behind in the á forest.|1|
261038|1|26|38|1|23|4|1|7|1|1|3|4|4|4|0|0|2|0|0|0|0|1|0|1|1|3|1|1|4|5|3|3|0|0|0|anger|4|4|2610383|When I saw a few people beating a man who seemed to be a á stranger.|1|
261038|1|26|38|1|23|4|1|7|1|1|4|3|4|3|0|0|1|0|0|0|0|0|0|3|1|0|1|0|4|4|1|3|0|0|0|sadness|4|3|2610384|When India lost the Benson and Hedges cricket trophy.|1|
261038|1|26|38|1|23|4|1|7|1|1|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|disgust|0|0|2610385|[ No response.]|1|
